date,product_id,product_name,avg_price,qty_sold
2024-01-01,ADANIENT.NS,Adani Enterprises,2914.61474609375,2898619
2024-01-02,ADANIENT.NS,Adani Enterprises,2929.801513671875,2671368
2024-01-03,ADANIENT.NS,Adani Enterprises,3000.3388671875,19725411
2024-01-04,ADANIENT.NS,Adani Enterprises,2995.643310546875,2975620
2024-01-05,ADANIENT.NS,Adani Enterprises,3003.935791015625,3219949
2024-01-08,ADANIENT.NS,Adani Enterprises,2960.873779296875,1849061
2024-01-09,ADANIENT.NS,Adani Enterprises,3011.928955078125,2885706
2024-01-10,ADANIENT.NS,Adani Enterprises,3095.45458984375,3590297
2024-01-11,ADANIENT.NS,Adani Enterprises,3078.169677734375,2008103
2024-01-12,ADANIENT.NS,Adani Enterprises,3101.349365234375,1795933
2024-01-15,ADANIENT.NS,Adani Enterprises,3086.762451171875,1407007
2024-01-16,ADANIENT.NS,Adani Enterprises,3053.79150390625,2515564
2024-01-17,ADANIENT.NS,Adani Enterprises,2968.417236328125,2897218
2024-01-18,ADANIENT.NS,Adani Enterprises,2916.3134765625,2552342
2024-01-19,ADANIENT.NS,Adani Enterprises,2913.06640625,2014096
2024-01-23,ADANIENT.NS,Adani Enterprises,2893.983154296875,1827002
2024-01-24,ADANIENT.NS,Adani Enterprises,2900.876953125,5807940
2024-01-25,ADANIENT.NS,Adani Enterprises,2891.035888671875,2601969
2024-01-29,ADANIENT.NS,Adani Enterprises,3061.93408203125,4402976
2024-01-30,ADANIENT.NS,Adani Enterprises,3088.36083984375,3115506
2024-01-31,ADANIENT.NS,Adani Enterprises,3139.2158203125,2671051
2024-02-01,ADANIENT.NS,Adani Enterprises,3150.70556640625,4686595
2024-02-02,ADANIENT.NS,Adani Enterprises,3154.652099609375,2708695
2024-02-05,ADANIENT.NS,Adani Enterprises,3170.6376953125,2191195
2024-02-06,ADANIENT.NS,Adani Enterprises,3200.9111328125,2078891
2024-02-07,ADANIENT.NS,Adani Enterprises,3226.988037109375,2095911
2024-02-08,ADANIENT.NS,Adani Enterprises,3165.792236328125,1679004
2024-02-09,ADANIENT.NS,Adani Enterprises,3212.35107421875,1572789
2024-02-12,ADANIENT.NS,Adani Enterprises,3166.941162109375,1083138
2024-02-13,ADANIENT.NS,Adani Enterprises,3175.63330078125,1225207
2024-02-14,ADANIENT.NS,Adani Enterprises,3204.35791015625,1741264
2024-02-15,ADANIENT.NS,Adani Enterprises,3190.969970703125,2035204
2024-02-16,ADANIENT.NS,Adani Enterprises,3220.74365234375,2193673
2024-02-19,ADANIENT.NS,Adani Enterprises,3255.912353515625,1779444
2024-02-20,ADANIENT.NS,Adani Enterprises,3225.739013671875,1467630
2024-02-21,ADANIENT.NS,Adani Enterprises,3220.34375,1657021
2024-02-22,ADANIENT.NS,Adani Enterprises,3260.15869140625,1138722
2024-02-23,ADANIENT.NS,Adani Enterprises,3270.399658203125,1975035
2024-02-26,ADANIENT.NS,Adani Enterprises,3324.801025390625,1695378
2024-02-27,ADANIENT.NS,Adani Enterprises,3299.373779296875,1125570
2024-02-28,ADANIENT.NS,Adani Enterprises,3216.1474609375,1358879
2024-02-29,ADANIENT.NS,Adani Enterprises,3282.488525390625,1352988
2024-03-01,ADANIENT.NS,Adani Enterprises,3315.80908203125,1161067
2024-03-04,ADANIENT.NS,Adani Enterprises,3314.21044921875,1061244
2024-03-05,ADANIENT.NS,Adani Enterprises,3307.266845703125,1190416
2024-03-06,ADANIENT.NS,Adani Enterprises,3231.08447265625,1935203
2024-03-07,ADANIENT.NS,Adani Enterprises,3223.69091796875,856328
2024-03-11,ADANIENT.NS,Adani Enterprises,3204.508056640625,738851
2024-03-12,ADANIENT.NS,Adani Enterprises,3119.733154296875,1199487
2024-03-13,ADANIENT.NS,Adani Enterprises,2903.624755859375,3407040
2024-03-14,ADANIENT.NS,Adani Enterprises,3084.714111328125,3759100
2024-03-15,ADANIENT.NS,Adani Enterprises,3129.42431640625,2199094
2024-03-18,ADANIENT.NS,Adani Enterprises,3108.99267578125,3042515
2024-03-19,ADANIENT.NS,Adani Enterprises,3049.994873046875,1460452
2024-03-20,ADANIENT.NS,Adani Enterprises,3048.74609375,966481
2024-03-21,ADANIENT.NS,Adani Enterprises,3063.782470703125,1175751
2024-03-22,ADANIENT.NS,Adani Enterprises,3104.9462890625,951557
2024-03-26,ADANIENT.NS,Adani Enterprises,3107.194091796875,937103
2024-03-27,ADANIENT.NS,Adani Enterprises,3119.333740234375,900231
2024-03-28,ADANIENT.NS,Adani Enterprises,3194.26708984375,2327053
2024-04-01,ADANIENT.NS,Adani Enterprises,3249.218505859375,1292646
2024-04-02,ADANIENT.NS,Adani Enterprises,3265.853515625,868829
2024-04-03,ADANIENT.NS,Adani Enterprises,3230.584716796875,1153109
2024-04-04,ADANIENT.NS,Adani Enterprises,3207.955078125,1403826
2024-04-05,ADANIENT.NS,Adani Enterprises,3221.9423828125,755607
2024-04-08,ADANIENT.NS,Adani Enterprises,3221.69287109375,577440
2024-04-09,ADANIENT.NS,Adani Enterprises,3195.61572265625,833679
2024-04-10,ADANIENT.NS,Adani Enterprises,3239.127197265625,1441138
2024-04-12,ADANIENT.NS,Adani Enterprises,3207.055419921875,705173
2024-04-15,ADANIENT.NS,Adani Enterprises,3144.660888671875,1035378
2024-04-16,ADANIENT.NS,Adani Enterprises,3103.647216796875,1134184
2024-04-18,ADANIENT.NS,Adani Enterprises,3016.62451171875,1703646
2024-04-19,ADANIENT.NS,Adani Enterprises,3024.267822265625,1727317
2024-04-22,ADANIENT.NS,Adani Enterprises,3060.6357421875,993929
2024-04-23,ADANIENT.NS,Adani Enterprises,3062.384033203125,1654272
2024-04-24,ADANIENT.NS,Adani Enterprises,3040.85302734375,605917
2024-04-25,ADANIENT.NS,Adani Enterprises,3112.4892578125,1515529
2024-04-26,ADANIENT.NS,Adani Enterprises,3077.670166015625,662764
2024-04-29,ADANIENT.NS,Adani Enterprises,3078.4697265625,648544
2024-04-30,ADANIENT.NS,Adani Enterprises,3051.992919921875,804552
2024-05-02,ADANIENT.NS,Adani Enterprises,3036.90673828125,2219085
2024-05-03,ADANIENT.NS,Adani Enterprises,2990.59765625,1472168
2024-05-06,ADANIENT.NS,Adani Enterprises,2872.1025390625,2377944
2024-05-07,ADANIENT.NS,Adani Enterprises,2833.436767578125,1262311
2024-05-08,ADANIENT.NS,Adani Enterprises,2858.01513671875,951411
2024-05-09,ADANIENT.NS,Adani Enterprises,2764.1982421875,1485510
2024-05-10,ADANIENT.NS,Adani Enterprises,2794.771240234375,2354794
2024-05-13,ADANIENT.NS,Adani Enterprises,2877.048583984375,3784373
2024-05-14,ADANIENT.NS,Adani Enterprises,3034.8583984375,5725807
2024-05-15,ADANIENT.NS,Adani Enterprises,3047.04736328125,1688836
2024-05-16,ADANIENT.NS,Adani Enterprises,3038.95458984375,1835312
2024-05-17,ADANIENT.NS,Adani Enterprises,3057.7880859375,825436
2024-05-21,ADANIENT.NS,Adani Enterprises,3114.737548828125,3091659
2024-05-22,ADANIENT.NS,Adani Enterprises,3138.16650390625,3371077
2024-05-23,ADANIENT.NS,Adani Enterprises,3384.29833984375,6979082
2024-05-24,ADANIENT.NS,Adani Enterprises,3381.950439453125,3473668
2024-05-27,ADANIENT.NS,Adani Enterprises,3286.135498046875,2582485
2024-05-28,ADANIENT.NS,Adani Enterprises,3241.17529296875,1621168
2024-05-29,ADANIENT.NS,Adani Enterprises,3255.912353515625,1910729
2024-05-30,ADANIENT.NS,Adani Enterprises,3191.41943359375,1990208
2024-05-31,ADANIENT.NS,Adani Enterprises,3408.327392578125,6384589
2024-06-03,ADANIENT.NS,Adani Enterprises,3642.019775390625,8511359
2024-06-04,ADANIENT.NS,Adani Enterprises,2938.643798828125,20306909
2024-06-05,ADANIENT.NS,Adani Enterprises,3112.58935546875,8778345
2024-06-06,ADANIENT.NS,Adani Enterprises,3182.8271484375,5873271
2024-06-07,ADANIENT.NS,Adani Enterprises,3216.697265625,4740455
2024-06-10,ADANIENT.NS,Adani Enterprises,3217.246826171875,4935698
2024-06-11,ADANIENT.NS,Adani Enterprises,3218.3955078125,4173692
2024-06-12,ADANIENT.NS,Adani Enterprises,3216.197509765625,3022477
2024-06-13,ADANIENT.NS,Adani Enterprises,3221.9423828125,3202978
2024-06-14,ADANIENT.NS,Adani Enterprises,3260.1337890625,4224855
2024-06-18,ADANIENT.NS,Adani Enterprises,3307.410400390625,1755612
2024-06-19,ADANIENT.NS,Adani Enterprises,3260.28369140625,1419264
2024-06-20,ADANIENT.NS,Adani Enterprises,3257.8349609375,1366545
2024-06-21,ADANIENT.NS,Adani Enterprises,3187.7197265625,4697655
2024-06-24,ADANIENT.NS,Adani Enterprises,3193.01708984375,3261647
2024-06-25,ADANIENT.NS,Adani Enterprises,3169.52880859375,1694962
2024-06-26,ADANIENT.NS,Adani Enterprises,3168.928955078125,2142889
2024-06-27,ADANIENT.NS,Adani Enterprises,3173.57666015625,5114980
2024-06-28,ADANIENT.NS,Adani Enterprises,3175.57568359375,960905
2024-07-01,ADANIENT.NS,Adani Enterprises,3182.222412109375,832170
2024-07-02,ADANIENT.NS,Adani Enterprises,3151.637451171875,1490844
2024-07-03,ADANIENT.NS,Adani Enterprises,3189.368896484375,1152522
2024-07-04,ADANIENT.NS,Adani Enterprises,3142.692138671875,1055391
2024-07-05,ADANIENT.NS,Adani Enterprises,3146.340087890625,663988
2024-07-08,ADANIENT.NS,Adani Enterprises,3112.057373046875,1155112
2024-07-09,ADANIENT.NS,Adani Enterprises,3109.208740234375,922403
2024-07-10,ADANIENT.NS,Adani Enterprises,3094.466064453125,586710
2024-07-11,ADANIENT.NS,Adani Enterprises,3076.774658203125,899781
2024-07-12,ADANIENT.NS,Adani Enterprises,3063.93115234375,756036
2024-07-15,ADANIENT.NS,Adani Enterprises,3088.86865234375,724171
2024-07-16,ADANIENT.NS,Adani Enterprises,3107.759521484375,988357
2024-07-18,ADANIENT.NS,Adani Enterprises,3090.667724609375,1021653
2024-07-19,ADANIENT.NS,Adani Enterprises,3004.210693359375,1026941
2024-07-22,ADANIENT.NS,Adani Enterprises,2999.36328125,662085
2024-07-23,ADANIENT.NS,Adani Enterprises,2993.865966796875,1443331
2024-07-24,ADANIENT.NS,Adani Enterprises,2969.22802734375,693702
2024-07-25,ADANIENT.NS,Adani Enterprises,2972.026611328125,1105721
2024-07-26,ADANIENT.NS,Adani Enterprises,3078.9736328125,1942427
2024-07-29,ADANIENT.NS,Adani Enterprises,3087.8193359375,1037474
2024-07-30,ADANIENT.NS,Adani Enterprises,3127.19970703125,1647048
2024-07-31,ADANIENT.NS,Adani Enterprises,3167.82958984375,2414005
2024-08-01,ADANIENT.NS,Adani Enterprises,3215.65576171875,6149883
2024-08-02,ADANIENT.NS,Adani Enterprises,3159.333740234375,3360209
2024-08-05,ADANIENT.NS,Adani Enterprises,3036.694580078125,2238921
2024-08-06,ADANIENT.NS,Adani Enterprises,3071.177490234375,2125201
2024-08-07,ADANIENT.NS,Adani Enterprises,3184.371337890625,1868169
2024-08-08,ADANIENT.NS,Adani Enterprises,3165.98046875,2139376
2024-08-09,ADANIENT.NS,Adani Enterprises,3185.970703125,760165
2024-08-12,ADANIENT.NS,Adani Enterprises,3150.188232421875,10307245
2024-08-13,ADANIENT.NS,Adani Enterprises,3090.667724609375,2192588
2024-08-14,ADANIENT.NS,Adani Enterprises,3038.59375,1232383
2024-08-16,ADANIENT.NS,Adani Enterprises,3107.259765625,970067
2024-08-19,ADANIENT.NS,Adani Enterprises,3101.0126953125,557265
2024-08-20,ADANIENT.NS,Adani Enterprises,3069.12841796875,662263
2024-08-21,ADANIENT.NS,Adani Enterprises,3114.15625,1379240
2024-08-22,ADANIENT.NS,Adani Enterprises,3097.514404296875,1378912
2024-08-23,ADANIENT.NS,Adani Enterprises,3074.82568359375,1375224
2024-08-26,ADANIENT.NS,Adani Enterprises,3067.479248046875,1632446
2024-08-27,ADANIENT.NS,Adani Enterprises,3065.580322265625,1310440
2024-08-28,ADANIENT.NS,Adani Enterprises,3026.499755859375,1569652
2024-08-29,ADANIENT.NS,Adani Enterprises,3018.6533203125,1853966
2024-08-30,ADANIENT.NS,Adani Enterprises,3017.85400390625,3509174
2024-09-02,ADANIENT.NS,Adani Enterprises,3040.642578125,1842658
2024-09-03,ADANIENT.NS,Adani Enterprises,3034.595703125,1371577
2024-09-04,ADANIENT.NS,Adani Enterprises,3010.857421875,1212270
2024-09-05,ADANIENT.NS,Adani Enterprises,3013.85595703125,734273
2024-09-06,ADANIENT.NS,Adani Enterprises,2973.9755859375,1251165
2024-09-09,ADANIENT.NS,Adani Enterprises,2962.68115234375,1523581
2024-09-10,ADANIENT.NS,Adani Enterprises,2984.920166015625,803782
2024-09-11,ADANIENT.NS,Adani Enterprises,2936.39453125,888628
2024-09-12,ADANIENT.NS,Adani Enterprises,2989.51806640625,1314173
2024-09-13,ADANIENT.NS,Adani Enterprises,2966.87939453125,815948
2024-09-16,ADANIENT.NS,Adani Enterprises,2983.4208984375,695162
2024-09-17,ADANIENT.NS,Adani Enterprises,2973.725830078125,698700
2024-09-18,ADANIENT.NS,Adani Enterprises,2954.835205078125,831891
2024-09-19,ADANIENT.NS,Adani Enterprises,2941.691650390625,1655401
2024-09-20,ADANIENT.NS,Adani Enterprises,3007.00927734375,1787210
2024-09-23,ADANIENT.NS,Adani Enterprises,3042.441650390625,897314
2024-09-24,ADANIENT.NS,Adani Enterprises,3092.366943359375,1021918
2024-09-25,ADANIENT.NS,Adani Enterprises,3103.5615234375,913008
2024-09-26,ADANIENT.NS,Adani Enterprises,3121.1025390625,1548019
2024-09-27,ADANIENT.NS,Adani Enterprises,3128.7490234375,2297441
2024-09-30,ADANIENT.NS,Adani Enterprises,3134.29638671875,1607429
2024-10-01,ADANIENT.NS,Adani Enterprises,3184.521484375,1367116
2024-10-03,ADANIENT.NS,Adani Enterprises,3114.4560546875,1309703
2024-10-04,ADANIENT.NS,Adani Enterprises,3109.108642578125,987583
2024-10-07,ADANIENT.NS,Adani Enterprises,3016.504638671875,1743454
2024-10-08,ADANIENT.NS,Adani Enterprises,3159.1337890625,1776511
2024-10-09,ADANIENT.NS,Adani Enterprises,3152.187255859375,897335
2024-10-10,ADANIENT.NS,Adani Enterprises,3172.627197265625,2905725
2024-10-11,ADANIENT.NS,Adani Enterprises,3135.6455078125,1035260
2024-10-14,ADANIENT.NS,Adani Enterprises,3099.5634765625,437728
2024-10-15,ADANIENT.NS,Adani Enterprises,3103.16162109375,371613
2024-10-16,ADANIENT.NS,Adani Enterprises,3084.370849609375,543476
2024-10-17,ADANIENT.NS,Adani Enterprises,3012.256591796875,2655289
2024-10-18,ADANIENT.NS,Adani Enterprises,3000.512451171875,796339
2024-10-21,ADANIENT.NS,Adani Enterprises,2936.1943359375,1051690
2024-10-22,ADANIENT.NS,Adani Enterprises,2822.40087890625,1209732
2024-10-23,ADANIENT.NS,Adani Enterprises,2834.14501953125,1270530
2024-10-24,ADANIENT.NS,Adani Enterprises,2828.797607421875,942066
2024-10-25,ADANIENT.NS,Adani Enterprises,2692.115478515625,1954174
2024-10-28,ADANIENT.NS,Adani Enterprises,2797.26318359375,1385033
2024-10-29,ADANIENT.NS,Adani Enterprises,2847.188720703125,1529844
2024-10-30,ADANIENT.NS,Adani Enterprises,2967.828857421875,2884272
2024-10-31,ADANIENT.NS,Adani Enterprises,2945.78955078125,1156390
2024-11-01,ADANIENT.NS,Adani Enterprises,2948.03857421875,304673
2024-11-04,ADANIENT.NS,Adani Enterprises,2895.96435546875,1059384
2024-11-05,ADANIENT.NS,Adani Enterprises,2914.10546875,752303
2024-11-06,ADANIENT.NS,Adani Enterprises,3044.74072265625,1676755
2024-11-07,ADANIENT.NS,Adani Enterprises,2968.62841796875,1285585
2024-11-08,ADANIENT.NS,Adani Enterprises,2927.648681640625,835641
2024-11-11,ADANIENT.NS,Adani Enterprises,2902.211181640625,584144
2024-11-12,ADANIENT.NS,Adani Enterprises,2868.577880859375,597231
2024-11-13,ADANIENT.NS,Adani Enterprises,2815.30419921875,890146
2024-11-14,ADANIENT.NS,Adani Enterprises,2825.3994140625,646797
2024-11-18,ADANIENT.NS,Adani Enterprises,2817.30322265625,489692
2024-11-19,ADANIENT.NS,Adani Enterprises,2820.10205078125,536296
2024-11-21,ADANIENT.NS,Adani Enterprises,2182.56787109375,21796668
2024-11-22,ADANIENT.NS,Adani Enterprises,2226.89599609375,20939196
2024-11-25,ADANIENT.NS,Adani Enterprises,2256.38134765625,7466733
2024-11-26,ADANIENT.NS,Adani Enterprises,2149.434326171875,7723187
2024-11-27,ADANIENT.NS,Adani Enterprises,2396.612060546875,17502156
2024-11-28,ADANIENT.NS,Adani Enterprises,2435.892578125,14445549
2024-11-29,ADANIENT.NS,Adani Enterprises,2461.929443359375,8191680
2024-12-02,ADANIENT.NS,Adani Enterprises,2455.83251953125,3807565
2024-12-03,ADANIENT.NS,Adani Enterprises,2512.9541015625,4070042
2024-12-04,ADANIENT.NS,Adani Enterprises,2493.513916015625,2344949
2024-12-05,ADANIENT.NS,Adani Enterprises,2521.300048828125,3333144
2024-12-06,ADANIENT.NS,Adani Enterprises,2505.157958984375,1240437
2024-12-09,ADANIENT.NS,Adani Enterprises,2494.613525390625,958369
2024-12-10,ADANIENT.NS,Adani Enterprises,2465.9775390625,1119816
2024-12-11,ADANIENT.NS,Adani Enterprises,2456.032470703125,712674
2024-12-12,ADANIENT.NS,Adani Enterprises,2502.859375,2579624
2024-12-13,ADANIENT.NS,Adani Enterprises,2526.297607421875,1940935
2024-12-16,ADANIENT.NS,Adani Enterprises,2511.155029296875,654321
2024-12-17,ADANIENT.NS,Adani Enterprises,2486.367431640625,1061891
2024-12-18,ADANIENT.NS,Adani Enterprises,2456.182373046875,990217
2024-12-19,ADANIENT.NS,Adani Enterprises,2418.1513671875,1181898
2024-12-20,ADANIENT.NS,Adani Enterprises,2343.7880859375,1337016
2024-12-23,ADANIENT.NS,Adani Enterprises,2337.791015625,758920
2024-12-24,ADANIENT.NS,Adani Enterprises,2371.2744140625,1156186
2024-12-26,ADANIENT.NS,Adani Enterprises,2399.060791015625,895785
2024-12-27,ADANIENT.NS,Adani Enterprises,2408.755859375,1982291
2024-12-30,ADANIENT.NS,Adani Enterprises,2591.065673828125,7825097
2024-12-31,ADANIENT.NS,Adani Enterprises,2527.39697265625,2745674
2025-01-01,ADANIENT.NS,Adani Enterprises,2553.584228515625,2875721
2025-01-02,ADANIENT.NS,Adani Enterprises,2596.412841796875,1167236
2025-01-03,ADANIENT.NS,Adani Enterprises,2563.329345703125,932795
2025-01-06,ADANIENT.NS,Adani Enterprises,2473.223876953125,1121398
2025-01-07,ADANIENT.NS,Adani Enterprises,2519.301025390625,1019130
2025-01-08,ADANIENT.NS,Adani Enterprises,2514.003662109375,879641
2025-01-09,ADANIENT.NS,Adani Enterprises,2476.672119140625,705838
2025-01-10,ADANIENT.NS,Adani Enterprises,2373.223388671875,1418808
2025-01-13,ADANIENT.NS,Adani Enterprises,2224.04736328125,1559903
2025-01-14,ADANIENT.NS,Adani Enterprises,2379.37060546875,4120705
2025-01-15,ADANIENT.NS,Adani Enterprises,2386.966552734375,1421437
2025-01-16,ADANIENT.NS,Adani Enterprises,2426.647216796875,2841803
2025-01-17,ADANIENT.NS,Adani Enterprises,2398.611083984375,1122205
2025-01-20,ADANIENT.NS,Adani Enterprises,2441.589599609375,1039435
2025-01-21,ADANIENT.NS,Adani Enterprises,2383.11865234375,1206512
2025-01-22,ADANIENT.NS,Adani Enterprises,2375.37255859375,1147334
2025-01-23,ADANIENT.NS,Adani Enterprises,2383.818359375,826721
2025-01-24,ADANIENT.NS,Adani Enterprises,2313.952880859375,1388583
2025-01-27,ADANIENT.NS,Adani Enterprises,2258.580322265625,1032995
2025-01-28,ADANIENT.NS,Adani Enterprises,2284.917236328125,966497
2025-01-29,ADANIENT.NS,Adani Enterprises,2317.451171875,785220
2025-01-30,ADANIENT.NS,Adani Enterprises,2251.48388671875,2601625
2025-01-31,ADANIENT.NS,Adani Enterprises,2286.66650390625,2013345
2025-02-01,ADANIENT.NS,Adani Enterprises,2268.875244140625,987362
2025-02-03,ADANIENT.NS,Adani Enterprises,2260.729248046875,824942
2025-02-04,ADANIENT.NS,Adani Enterprises,2300.359619140625,691187
2025-02-05,ADANIENT.NS,Adani Enterprises,2323.4482421875,560940
2025-02-06,ADANIENT.NS,Adani Enterprises,2311.30419921875,680544
2025-02-07,ADANIENT.NS,Adani Enterprises,2337.64111328125,892884
2025-02-10,ADANIENT.NS,Adani Enterprises,2289.6650390625,739708
2025-02-11,ADANIENT.NS,Adani Enterprises,2320.599609375,4895456
2025-02-12,ADANIENT.NS,Adani Enterprises,2352.283935546875,1933098
2025-02-13,ADANIENT.NS,Adani Enterprises,2243.587646484375,2551665
2025-02-14,ADANIENT.NS,Adani Enterprises,2151.583251953125,2549876
2025-02-17,ADANIENT.NS,Adani Enterprises,2222.59814453125,1400160
2025-02-18,ADANIENT.NS,Adani Enterprises,2219.199951171875,1138085
2025-02-19,ADANIENT.NS,Adani Enterprises,2179.719482421875,1203163
2025-02-20,ADANIENT.NS,Adani Enterprises,2177.92041015625,1086670
2025-02-21,ADANIENT.NS,Adani Enterprises,2132.043212890625,1540308
2025-02-24,ADANIENT.NS,Adani Enterprises,2114.101806640625,1032294
2025-02-25,ADANIENT.NS,Adani Enterprises,2128.794677734375,802131
2025-02-27,ADANIENT.NS,Adani Enterprises,2109.904052734375,941950
2025-02-28,ADANIENT.NS,Adani Enterprises,2094.96142578125,2373922
2025-03-03,ADANIENT.NS,Adani Enterprises,2116.051025390625,1592611
2025-03-04,ADANIENT.NS,Adani Enterprises,2143.7373046875,852978
2025-03-05,ADANIENT.NS,Adani Enterprises,2244.7373046875,1370106
2025-03-06,ADANIENT.NS,Adani Enterprises,2251.73388671875,890270
2025-03-07,ADANIENT.NS,Adani Enterprises,2246.386474609375,818806
2025-03-10,ADANIENT.NS,Adani Enterprises,2227.196044921875,940113
2025-03-11,ADANIENT.NS,Adani Enterprises,2249.48486328125,947079
2025-03-12,ADANIENT.NS,Adani Enterprises,2240.689208984375,1049076
2025-03-13,ADANIENT.NS,Adani Enterprises,2219.99951171875,750310
2025-03-17,ADANIENT.NS,Adani Enterprises,2251.583740234375,927737
2025-03-18,ADANIENT.NS,Adani Enterprises,2251.583740234375,0
2025-03-19,ADANIENT.NS,Adani Enterprises,2317.5009765625,1030345
2025-03-20,ADANIENT.NS,Adani Enterprises,2338.140869140625,2587050
2025-03-21,ADANIENT.NS,Adani Enterprises,2361.62939453125,1101418
2025-03-24,ADANIENT.NS,Adani Enterprises,2367.5263671875,1010184
2025-03-25,ADANIENT.NS,Adani Enterprises,2319.200439453125,763065
2025-03-26,ADANIENT.NS,Adani Enterprises,2311.4541015625,1078870
2025-03-27,ADANIENT.NS,Adani Enterprises,2362.178955078125,1696042
2025-03-28,ADANIENT.NS,Adani Enterprises,2314.652587890625,1838836
2025-04-01,ADANIENT.NS,Adani Enterprises,2334.093017578125,501942
2025-04-02,ADANIENT.NS,Adani Enterprises,2368.225830078125,573928
2025-04-03,ADANIENT.NS,Adani Enterprises,2409.60546875,1023200
2025-04-04,ADANIENT.NS,Adani Enterprises,2333.4931640625,1219733
2025-04-07,ADANIENT.NS,Adani Enterprises,2211.603515625,1567177
2025-04-08,ADANIENT.NS,Adani Enterprises,2284.5673828125,1224337
2025-04-09,ADANIENT.NS,Adani Enterprises,2235.79150390625,1001633
2025-04-11,ADANIENT.NS,Adani Enterprises,2320.249755859375,981463
2025-04-15,ADANIENT.NS,Adani Enterprises,2417.001708984375,1145125
2025-04-16,ADANIENT.NS,Adani Enterprises,2414.403076171875,889949
2025-04-17,ADANIENT.NS,Adani Enterprises,2416.90185546875,1054797
2025-04-21,ADANIENT.NS,Adani Enterprises,2441.489501953125,782559
2025-04-22,ADANIENT.NS,Adani Enterprises,2444.288330078125,766567
2025-04-23,ADANIENT.NS,Adani Enterprises,2452.38427734375,672262
2025-04-24,ADANIENT.NS,Adani Enterprises,2441.289794921875,596626
2025-04-25,ADANIENT.NS,Adani Enterprises,2353.133544921875,1414809
2025-04-28,ADANIENT.NS,Adani Enterprises,2368.625732421875,681421
2025-04-29,ADANIENT.NS,Adani Enterprises,2329.4453125,670730
2025-04-30,ADANIENT.NS,Adani Enterprises,2300.15966796875,837464
2025-05-02,ADANIENT.NS,Adani Enterprises,2297.9609375,1695797
2025-05-05,ADANIENT.NS,Adani Enterprises,2454.283203125,4227194
2025-05-06,ADANIENT.NS,Adani Enterprises,2352.83349609375,1524692
2025-05-07,ADANIENT.NS,Adani Enterprises,2351.93408203125,1012640
2025-05-08,ADANIENT.NS,Adani Enterprises,2284.167724609375,1380069
2025-05-09,ADANIENT.NS,Adani Enterprises,2249.884765625,1006000
2025-05-12,ADANIENT.NS,Adani Enterprises,2424.098388671875,2147039
2025-05-13,ADANIENT.NS,Adani Enterprises,2439.990234375,1815174
2025-05-14,ADANIENT.NS,Adani Enterprises,2460.679931640625,774441
2025-05-15,ADANIENT.NS,Adani Enterprises,2518.75146484375,1554800
2025-05-16,ADANIENT.NS,Adani Enterprises,2553.734130859375,1641135
2025-05-19,ADANIENT.NS,Adani Enterprises,2539.34130859375,680957
2025-05-20,ADANIENT.NS,Adani Enterprises,2500.360595703125,628023
2025-05-21,ADANIENT.NS,Adani Enterprises,2499.160888671875,529234
2025-05-22,ADANIENT.NS,Adani Enterprises,2486.367431640625,906909
2025-05-23,ADANIENT.NS,Adani Enterprises,2538.741455078125,968415
2025-05-26,ADANIENT.NS,Adani Enterprises,2546.4375,552912
2025-05-27,ADANIENT.NS,Adani Enterprises,2539.041259765625,514936
2025-05-28,ADANIENT.NS,Adani Enterprises,2513.75390625,575989
2025-05-29,ADANIENT.NS,Adani Enterprises,2539.541015625,802317
2025-05-30,ADANIENT.NS,Adani Enterprises,2518.6513671875,684592
2025-06-02,ADANIENT.NS,Adani Enterprises,2517.552001953125,1008716
2025-06-03,ADANIENT.NS,Adani Enterprises,2469.675537109375,962656
2025-06-04,ADANIENT.NS,Adani Enterprises,2488.16650390625,552667
2025-06-05,ADANIENT.NS,Adani Enterprises,2503.158935546875,673209
2025-06-06,ADANIENT.NS,Adani Enterprises,2532.9443359375,640680
2025-06-09,ADANIENT.NS,Adani Enterprises,2580.82080078125,1711167
2025-06-10,ADANIENT.NS,Adani Enterprises,2611.805419921875,2084054
2025-06-11,ADANIENT.NS,Adani Enterprises,2579.9208984375,745432
2025-06-12,ADANIENT.NS,Adani Enterprises,2542.439453125,955097
2025-06-13,ADANIENT.NS,Adani Enterprises,2507.89990234375,695869
2025-06-16,ADANIENT.NS,Adani Enterprises,2544.0,956459
2025-06-17,ADANIENT.NS,Adani Enterprises,2488.5,703343
2025-06-18,ADANIENT.NS,Adani Enterprises,2459.10009765625,667044
2025-06-19,ADANIENT.NS,Adani Enterprises,2420.60009765625,688209
2025-06-20,ADANIENT.NS,Adani Enterprises,2448.39990234375,3002549
2025-06-23,ADANIENT.NS,Adani Enterprises,2472.0,790533
2025-06-24,ADANIENT.NS,Adani Enterprises,2505.60009765625,996372
2025-06-25,ADANIENT.NS,Adani Enterprises,2527.199951171875,921346
2025-06-26,ADANIENT.NS,Adani Enterprises,2586.199951171875,1339627
2025-06-27,ADANIENT.NS,Adani Enterprises,2646.300048828125,4049316
2025-06-30,ADANIENT.NS,Adani Enterprises,2619.39990234375,694814
2025-07-01,ADANIENT.NS,Adani Enterprises,2621.800048828125,729197
2025-07-02,ADANIENT.NS,Adani Enterprises,2630.199951171875,621409
2025-07-03,ADANIENT.NS,Adani Enterprises,2611.199951171875,502724
